Id,Sales
449,6244.9991911963025
450,7690.260225889033
451,3678.4248244055843
452,3678.4248244055843
453,4687.014869869925
454,4575.522987831322
455,4576.386377635027
456,4618.2265061174585
457,4788.881360534001
458,3651.059352872505
459,3651.059352872505
460,5931.299022353457
461,5932.887448536717
462,6079.671906505318
463,6251.380282577365
464,7705.107998548017
465,3651.059352872505
466,3651.059352872505
467,4674.621454102823
468,4568.486408300739
469,4573.334225145211
470,4615.14644897935
471,4777.67474152652
472,3655.0918404916006
473,3655.0918404916006
474,5937.0982496539
475,5938.688228893995
476,6085.616202883744
477,6260.778524231213
478,7684.613358536452
479,3661.0267070541067
480,3661.0267070541067
481,7791.8344418429615
482,7877.999215262173
483,8043.607750878594
484,9559.139788785968
485,16672.16906896815
486,5564.105089169858
487,5587.390048212811
488,5339.893358480933
489,5355.717190897741
490,5358.285883782873
491,5405.721876685906
492,16743.45485856863
493,5574.802006372328
494,7888.106418344745
495,7818.125911895393
496,7909.064983496902
497,8081.440695368294
498,9551.620454862163
499,16743.45485856863
500,5595.115373186752
501,5627.6598152087545
502,5380.679357595169
503,5375.728513505182
504,5378.306804160355
505,5423.130499594378
506,17076.75882642171
507,5599.359351060581
508,8221.895467098459
509,8150.499199544577
510,8238.430336623453
511,8325.16309639118
512,9596.62052008363
513,17180.939544896726
514,5601.9255355633
515,5634.509589446692
516,5377.541069487238
517,5376.758666803158
518,5379.337451537342
519,5424.1697365564905
520,17228.421595186763
521,5608.086627386904
522,8263.598792121495
523,8179.375097319008
524,8239.030767141227
525,8325.769848136888
526,9557.196394566849
527,17228.421595186763
528,5623.651332676951
529,8449.874868104267
530,8559.116649813914
531,8808.693037891142
532,9778.919149218347
533,16607.785069672547
534,6003.365086422826
535,6116.830162509548
536,6129.079368608047
537,6129.079368608047
538,6129.079368608047
539,6129.079368608047
540,16678.795570304424
541,6003.365086422826
542,8454.709033638286
543,8456.764810758945
544,8566.095667114454
545,8808.693037891142
546,9785.041433842054
547,16678.795570304424
548,6003.365086422826
549,6116.830162509548
550,6129.079368608047
551,6129.079368608047
552,6129.079368608047
553,6129.079368608047
554,17096.72532128881
555,6003.365086422826
556,8451.891634663754
557,8447.059080039464
558,8556.26445864138
559,8798.583403234199
560,9785.041433842054
561,17201.027849985654
562,6003.365086422826
563,6116.830162509548
564,6129.079368608047
565,6129.079368608047
566,6129.079368608047
567,6129.079368608047
568,17248.56541725775
569,6003.365086422826
570,8451.891634663754
571,8447.059080039464
572,8556.26445864138
573,8798.583403234199
574,9785.041433842054
575,17248.56541725775
576,6003.365086422826
577,7967.202623159342
578,8056.138955872308
579,8132.270468204006
580,9603.268911305526
581,16529.90721229253
582,5068.486577591103
583,5799.985149839927
584,5677.172371027243
585,5662.167442104517
586,5666.428848079229
587,5679.205092925585
588,16600.58472778416
589,5083.680080084363
590,8032.380787842202
591,7981.063808701341
592,8069.88270335949
593,8146.144095809556
594,9609.281226643843
595,16600.58472778416
596,5083.680080084363
597,5810.565665040753
598,5678.013616200108
599,5663.006463842335
600,5667.268501273514
601,5680.046639307815
602,16918.211933795286
603,5080.815873611438
604,7897.824482493572
605,7866.264862379555
606,7971.555689233966
607,8002.462907313668
608,9609.281226643843
609,17062.83595520489
610,5080.815873611438
611,5787.923245649263
612,5678.013616200108
613,5663.006463842335
614,5667.268501273514
615,5680.046639307815
616,17109.99160887555
617,5080.815873611438
618,7936.802159927677
619,7889.654200449767
620,7961.399471930532
621,7992.267312448902
622,9609.281226643843
623,17109.99160887555
624,5080.815873611438
625,9073.67573005089
626,9072.544362702673
627,9233.119707926613
628,10120.879207804446
629,6521.4829649176545
630,6521.4829649176545
631,7105.331398452762
632,7406.82790403024
633,7365.675176956014
634,7373.247972472533
635,7419.888791919491
636,6521.4829649176545
637,6521.4829649176545
638,8881.484048552738
639,9073.67573005089
640,9072.544362702673
641,9233.119707926613
642,10120.879207804446
643,6545.6599628897875
644,6545.6599628897875
645,7131.672889143737
646,7434.287128286275
647,7392.981836311647
648,7400.5827063417255
649,7447.396436613301
650,6545.6599628897875
651,6545.6599628897875
652,8881.484048552738
653,9081.572997381358
654,9080.440645348359
655,9241.15574721178
656,10120.879207804446
657,6545.6599628897875
658,6545.6599628897875
659,7131.672889143737
660,7434.287128286275
661,7396.85537245639
662,7404.460224945164
663,7451.298483165041
664,6549.089546651636
665,6549.089546651636
666,8905.239103720536
667,9103.093507992346
668,9101.958472636321
669,9263.054419432223
670,10120.879207804446
671,6558.168272854079
672,6558.168272854079
673,6194.208738809958
674,6152.094993334517
675,7657.599755137385
676,8434.086101464796
677,17140.952417242028
678,5492.078107710751
679,4516.031086479795
680,3902.3820428081744
681,3881.7230357968956
682,3884.6945041231947
683,3973.06955887593
684,17214.242600571666
685,5476.510033251668
686,6705.36399469481
687,6230.216493751388
688,6198.3435118681455
689,7657.599755137385
690,8434.086101464796
691,17214.242600571666
692,5476.510033251668
693,4497.254050076883
694,3882.433037283182
695,3842.9185553581315
696,3845.860318761255
697,3955.1114738292345
698,17085.443939562116
699,5476.510033251668
700,6717.4039323315965
701,6302.40185779665
702,6293.721378530935
703,7657.599755137385
704,8514.465877955912
705,17071.57454147491
706,5472.064383606952
707,4501.415259754239
708,3863.7437125809283
709,3865.0597256446667
710,3869.0635958465064
711,3962.3289138246805
712,17071.57454147491
713,5481.254544347504
714,6798.611948733033
715,6394.63425900573
716,6423.6519521466535
717,7684.403303488079
718,8666.227268545535
719,17138.25461655804
720,5564.446176358385
721,5182.814136168486
722,5210.868292434868
723,5285.575380024749
724,6796.574048657768
725,3533.6726147934714
726,3533.6726147934714
727,4106.410968609758
728,3983.8515477729434
729,3983.8515477729434
730,3981.2989482620196
731,3986.307877993155
732,3533.6726147934714
733,3533.6726147934714
734,5546.900375896324
735,5215.709628115782
736,5237.536137012154
737,5304.137960356275
738,6794.9954521247055
739,3517.261430350473
740,3517.261430350473
741,4106.410968609758
742,3983.8515477729434
743,3983.8515477729434
744,3981.2989482620196
745,3986.307877993155
746,3499.547340274522
747,3499.547340274522
748,5575.632236487472
749,5233.710967954458
750,5251.290679555652
751,5324.749744868737
752,6794.9954521247055
753,3499.547340274522
754,3499.547340274522
755,4106.410968609758
756,3983.8515477729434
757,3983.8515477729434
758,3981.2989482620196
759,3986.307877993155
760,3503.412487334099
761,3503.412487334099
762,5575.632236487472
763,5233.710967954458
764,5251.290679555652
765,5324.749744868737
766,6808.133594677561
767,3509.1010682325063
768,3509.1010682325063
769,7867.190538214763
770,7897.905702229351
771,7111.676105687183
772,8924.392021162765
773,4518.696658203979
774,4518.696658203979
775,4690.262778326461
776,4306.332479257882
777,4248.759291508455
778,4258.726302926289
779,4449.503004733144
780,4535.936177339141
781,4535.936177339141
782,7913.614022956424
783,7876.562600438095
784,7921.649802567286
785,7099.8221545070555
786,8928.912422198497
787,4534.699201117494
788,4534.699201117494
789,4703.965965438209
790,4320.300224533382
791,4250.817589769247
792,4260.789429674848
793,4456.327897199904
794,4524.517091751524
795,4524.517091751524
796,7739.303265491485
797,7692.2586305140985
798,7722.2908236243575
799,7120.408739960221
800,8928.912422198497
801,4521.367544628369
802,4521.367544628369
803,4696.286443765999
804,4334.18541970059
805,4273.910357137811
806,4287.145072522247
807,4492.370040948694
808,4521.367544628369
809,4521.367544628369
810,7793.624775925767
811,7783.957797094268
812,7826.523586482857
813,7273.000730143105
814,8979.622922005216
815,4521.367544628369
816,4521.367544628369
817,11405.576802974148
818,11554.171846287232
819,12224.465864341304
820,13924.950714809613
821,16716.854385228784
822,6707.811270683098
823,7639.839239651075
824,7649.021919175585
825,7726.0893633838095
826,7680.758448585668
827,7727.7435124558815
828,16788.33123743426
829,6707.811270683098
830,11629.922106730792
831,11582.63711265637
832,11701.277652570996
833,12343.213275483078
834,13924.950714809613
835,16788.33123743426
836,6707.811270683098
837,7663.1146400807975
838,7649.021919175585
839,7726.0893633838095
840,7680.758448585668
841,7727.7435124558815
842,17109.55069036177
843,6684.946748839351
844,11735.841902207318
845,11631.749630631293
846,11739.296598858878
847,12349.840619452201
848,13876.642941852047
849,17213.931463190205
850,6686.813919187963
851,7701.718646567735
852,7649.021919175585
853,7726.0893633838095
854,7680.758448585668
855,7727.7435124558815
856,17261.504691492915
857,6690.195796539789
858,11780.52233283573
859,11681.935717094599
860,11801.125166726497
861,12364.280727927518
862,13862.446149034005
863,17261.504691492915
864,6676.397408233853
865,10880.25277995585
866,10874.307992500866
867,12149.80568922425
868,13476.830368076779
869,8141.812182195454
870,8141.812182195454
871,8241.973511607865
872,9016.09361569829
873,8784.880526966184
874,9052.043926854773
875,11190.28494898743
876,8195.236137992155
877,8195.236137992155
878,10341.83571367431
879,10839.041899892023
880,10833.119629370054
881,12153.495527555693
882,13525.905588120491
883,8361.036921482959
884,8361.036921482959
885,8373.512422982341
886,8979.469165766768
887,8746.778800011236
888,9008.778871907662
889,11285.133620959747
890,7938.850830854854
891,7938.850830854854
892,10164.385298859504
893,10603.504658907348
894,10604.398975702386
895,12122.276272102707
896,13524.920517825702
897,8001.442815673839
898,8001.442815673839
899,8143.436025794273
900,8975.007121736517
901,8745.410342747544
902,9014.054960671361
903,11175.25698513804
904,7979.249577308355
905,7979.249577308355
906,10242.643261763125
907,10796.460055878179
908,10785.352373875405
909,12082.096857735469
910,13319.957735761685
911,8007.714837598095
912,8007.714837598095
913,11045.284580508634
914,11222.579596953012
915,14293.180629153541
916,13652.168414589041
917,6716.668243136236
918,6721.130349239825
919,7026.737955423677
920,6992.270933282033
921,7035.143001773344
922,7115.821804463493
923,7428.597477535393
924,6729.1768027244625
925,6756.3927606091975
926,11040.263623710272
927,11047.252878444804
928,11242.971784196432
929,14264.39368863131
930,13693.801424784448
931,6897.819840496036
932,6897.819840496036
933,7145.620255264648
934,7073.059700033816
935,7092.867032261921
936,7174.685166047911
937,7484.694946431808
938,6762.2874428888035
939,6762.2874428888035
940,11150.825607227149
941,11150.898963767217
942,11390.229261367525
943,14256.508830592245
944,13501.233423884143
945,6804.248053196316
946,6804.248053196316
947,7101.545430081657
948,7063.4034387358015
949,7128.796239286392
950,7232.202100586978
951,7532.643383357951
952,6809.398424512497
953,6809.398424512497
954,11226.011523719322
955,11219.198057227766
956,11456.903783945283
957,14259.887871875066
958,13282.815719789029
959,6775.82037327386
960,6768.1115015533305
961,8435.277129320855
962,8488.390637596272
963,8971.74840322516
964,12157.210284172483
965,16607.785069672547
966,7031.1088083293935
967,6775.579012664413
968,6189.842040057164
969,6188.364940054201
970,6183.334243055801
971,6191.771052324974
972,16678.795570304424
973,7031.1088083293935
974,8413.58701917788
975,8435.277129320855
976,8488.390637596272
977,8971.74840322516
978,12229.57643312004
979,16678.795570304424
980,7031.1088083293935
981,6775.579012664413
982,6189.842040057164
983,6188.364940054201
984,6183.334243055801
985,6191.771052324974
986,17096.72532128881
987,7005.826598939606
988,8363.522111457052
989,8394.50562324193
990,8447.362409931047
991,8922.138590401337
992,12280.273535014041
993,17201.027849985654
994,7005.826598939606
995,6764.345648693637
996,6189.842040057164
997,6188.364940054201
998,6183.334243055801
999,6191.771052324974
1000,17248.56541725775
1001,7005.826598939606
1002,8357.214064659553
1003,8388.174207648402
1004,8440.9911279894
1005,8922.138590401337
1006,12268.730963012482
1007,17248.56541725775
1008,7005.826598939606
1009,4786.278130039769
1010,4694.218283274883
1011,5610.545784455762
1012,5898.575668249377
1013,3132.2232383690034
1014,3132.2232383690034
1015,3210.6672852008146
1016,3423.680010748609
1017,3399.047618124589
1018,3468.983034180264
1019,3429.841807935606
1020,3136.707297031211
1021,3136.707297031211
1022,3983.4098321289907
1023,4786.278130039769
1024,4694.218283274883
1025,5610.545784455762
1026,5881.358137569256
1027,3136.707297031211
1028,3136.707297031211
1029,3213.01331188646
1030,3429.4446042610016
1031,3399.047618124589
1032,3468.983034180264
1033,3429.841807935606
1034,3119.9997265540014
1035,3119.9997265540014
1036,3983.4098321289907
1037,4784.59258129576
1038,4692.565154577281
1039,5610.545784455762
1040,5881.358137569256
1041,3112.4456218119653
1042,3112.4456218119653
1043,3189.7439317721796
1044,3423.551036310894
1045,3397.425146478949
1046,3467.3271801751152
1047,3424.8580691082466
1048,3112.4456218119653
1049,3112.4456218119653
1050,3983.4098321289907
1051,4785.207503396722
1052,4674.947179106921
1053,5610.545784455762
1054,5881.358137569256
1055,3112.4456218119653
1056,3112.4456218119653
1057,7026.935134082049
1058,7026.935134082049
1059,7026.935134082049
1060,9297.34955311895
1061,4580.339562794538
1062,5620.380448714845
1063,5635.363610824766
1064,5515.49334672452
1065,5515.106223664726
1066,5515.106223664726
1067,5515.106223664726
1068,4635.676029259751
1069,5620.380448714845
1070,7068.525532227261
1071,7026.935134082049
1072,7026.935134082049
1073,7026.935134082049
1074,9321.08579020926
1075,4864.239879775483
1076,5624.807708503911
1077,5632.955840168257
1078,5504.747514557166
1079,5504.361145728983
1080,5504.361145728983
1081,5504.361145728983
1082,5694.3298099012345
1083,5624.807708503911
1084,7053.2978347965845
1085,7011.797034686507
1086,7011.797034686507
1087,7011.797034686507
1088,9327.80218565989
1089,5865.142993292805
1090,5624.807708503911
1091,5632.955840168257
1092,5504.747514557166
1093,5504.361145728983
1094,5504.361145728983
1095,5504.361145728983
1096,5923.688134255255
1097,5624.807708503911
1098,7053.2978347965845
1099,7011.797034686507
1100,7011.797034686507
1101,7011.797034686507
1102,9346.43162523337
1103,5923.688134255255
1104,5624.807708503911
1105,5207.700200232074
1106,5218.61543055226
1107,5397.579570341581
1108,6220.930648076799
1109,2384.9270208410107
1110,2384.9270208410107
1111,3634.967619371311
1112,3623.273516548021
1113,3627.6846026943686
1114,3629.164840494777
1115,3636.5277143400267
1116,2384.9270208410107
1117,2384.9270208410107
1118,5227.104718573986
1119,5210.513406613431
1120,5226.545948826969
1121,5397.579570341581
1122,6220.930648076799
1123,2392.669432154335
1124,2392.669432154335
1125,3647.037677729715
1126,3629.165620169343
1127,3627.6846026943686
1128,3629.164840494777
1129,3636.5277143400267
1130,2387.0935258842487
1131,2387.0935258842487
1132,5496.469336609439
1133,5489.311881086321
1134,5537.499309393647
1135,5404.125187992883
1136,6295.636047572921
1137,2412.136422664009
1138,2412.136422664009
1139,3649.0316233694334
1140,3634.1659408425066
1141,3632.682882798687
1142,3634.165160093699
1143,3641.538178620711
1144,2415.7170087243358
1145,2415.7170087243358
1146,5455.058875291167
1147,5452.159013977718
1148,5510.653070465979
1149,5411.844834738542
1150,6306.513283096475
1151,2423.7121906144853
1152,2423.7121906144853
1153,8731.612578435908
1154,8774.764881893505
1155,8905.229208024
1156,10311.449586278899
1157,14933.905498192273
1158,7845.376373474258
1159,7159.097686321544
1160,6652.000277257217
1161,6652.000277257217
1162,6670.082850325962
1163,7176.886293403485
1164,14933.905498192273
1165,7845.376373474258
1166,8737.709940336008
1167,8737.709940336008
1168,8780.892377426842
1169,8911.447807944336
1170,10504.995011762227
1171,14933.905498192273
1172,7845.376373474258
1173,7165.932465861906
1174,6646.153852204801
1175,6646.153852204801
1176,6664.22053254897
1177,7160.372174623924
1178,14933.905498192273
1179,7840.436408316463
1180,8721.925360596713
1181,8721.925360596713
1182,8771.200468662184
1183,8950.431951658979
1184,10554.889559858568
1185,14933.905498192273
1186,7840.436408316463
1187,7153.68532857882
1188,6646.153852204801
1189,6646.153852204801
1190,6664.22053254897
1191,7160.372174623924
1192,14894.329442157274
1193,7840.436408316463
1194,8751.235030245398
1195,8751.235030245398
1196,8806.111370880843
1197,9040.132669534105
1198,10553.923237422392
1199,14877.7391161179
1200,7849.034638989054
1201,11833.214456442178
1202,11756.26954729856
1203,13069.501793421723
1204,18164.249149871557
1205,7865.901583877024
1206,7865.901583877024
1207,7954.887970928137
1208,8222.993081792354
1209,8222.993081792354
1210,8213.5886065475
1211,8354.878995842066
1212,7865.901583877024
1213,7865.901583877024
1214,11993.094398564604
1215,11867.2463026594
1216,11790.08010306885
1217,13107.089152022098
1218,18164.249149871557
1219,7865.901583877024
1220,7865.901583877024
1221,7954.887970928137
1222,8222.993081792354
1223,8222.993081792354
1224,8213.5886065475
1225,8354.878995842066
1226,7856.864080024203
1227,7856.864080024203
1228,12022.612317194986
1229,11871.294677217289
1230,11794.102153265498
1231,13107.089152022098
1232,18164.249149871557
1233,7868.911042464204
1234,7868.911042464204
1235,7965.283378297209
1236,8222.993081792354
1237,8222.993081792354
1238,8213.5886065475
1239,8354.878995842066
1240,7851.902835522492
1241,7851.902835522492
1242,12022.612317194986
1243,11864.327784005745
1244,11787.180561942687
1245,13099.39700951197
1246,18164.249149871557
1247,7840.70108927101
1248,7840.70108927101
1249,11527.84154797407
1250,11604.694142715614
1251,11625.319147555658
1252,11787.373905667824
1253,3167.4583500638687
1254,9618.149590993979
1255,8775.476433612343
1256,8550.647175011158
1257,8544.464019384342
1258,8582.473148091774
1259,9117.760398321467
1260,3188.5483047235907
1261,9540.166001801263
1262,11467.57913765582
1263,11537.461420245498
1264,11614.378147733994
1265,11625.319147555658
1266,11795.641877631882
1267,3246.5460849609417
1268,9577.373760656708
1269,8765.466505541535
1270,8550.647175011158
1271,8537.649303052605
1272,8571.3551503709
1273,9117.450504473649
1274,3231.4307675940363
1275,9483.118603383535
1276,11507.369829882513
1277,11585.064967191796
1278,11662.299052972086
1279,11695.835796489668
1280,11795.641877631882
1281,3261.5863125685405
1282,9483.118603383535
1283,8724.044455264879
1284,8547.588328684009
1285,8541.40738497433
1286,8590.397079015585
1287,9137.705626199642
1288,3280.2412906126974
1289,9514.394911707388
1290,11507.369829882513
1291,11585.064967191796
1292,11662.299052972086
1293,11695.835796489668
1294,11863.924906858656
1295,3322.9351072279023
1296,9701.981259826453
1297,6356.170972117787
1298,6865.741980666396
1299,7187.551650398594
1300,9803.203201113836
1301,6003.68739402878
1302,6003.68739402878
1303,5182.114648930835
1304,4367.426229130974
1305,4360.058712460995
1306,4454.285927333195
1307,4578.236717711411
1308,6003.68739402878
1309,6003.68739402878
1310,6345.751939491388
1311,6364.7054523357765
1312,6942.302138716992
1313,7258.925152174783
1314,9834.174322336565
1315,6003.68739402878
1316,6003.68739402878
1317,5182.114648930835
1318,4370.6957569876795
1319,4363.322724872281
1320,4460.041408809477
1321,4584.152358748535
1322,6003.68739402878
1323,6003.68739402878
1324,6362.02261969109
1325,6372.795117563098
1326,6951.125940639899
1327,7258.925152174783
1328,9865.034260053264
1329,6003.68739402878
1330,6003.68739402878
1331,5153.442423167802
1332,4376.620813909644
1333,4369.237786672782
1334,4466.087585594772
1335,4591.9987318830645
1336,6003.68739402878
1337,6003.68739402878
1338,6377.685228858979
1339,6388.484247451532
1340,6951.125940639899
1341,7281.427035972266
1342,9878.814681317652
1343,6011.6583583562015
1344,6011.6583583562015
1345,5872.341917546037
1346,6162.9482694743265
